list_name,name,label::Portuguese,label::Swahili,country,region,district,ward,village,hamlet,code
hamlet,Tetema,Tetema,Tetema,Tanzania,Pwani,Rufiji DC,Kipugira,Ndundunyikanza,Tetema,TET
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Kipugira,Ndundunyikanza,Other,NA
hamlet,Mtalula,Mtalula,Mtalula,Tanzania,Pwani,Rufiji DC,Kipugira,Nyaminywili,Mtalula,MTT
hamlet,Nyaminywili,Nyaminywili,Nyaminywili,Tanzania,Pwani,Rufiji DC,Kipugira,Nyaminywili,Nyaminywili,NAY
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Kipugira,Nyaminywili,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Kipugira,Other,Other,NA
hamlet,Kitapi Magharibi,Kitapi Magharibi,Kitapi Magharibi,Tanzania,Pwani,Rufiji DC,Mbwara,Kitapi,Kitapi Magharibi,KTA
hamlet,Kitapi Mashariki,Kitapi Mashariki,Kitapi Mashariki,Tanzania,Pwani,Rufiji DC,Mbwara,Kitapi,Kitapi Mashariki,KTH
hamlet,Namahamba,Namahamba,Namahamba,Tanzania,Pwani,Rufiji DC,Mbwara,Kitapi,Namahamba,NAH
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mbwara,Kitapi,Other,NA
hamlet,Mbwara magharibi,Mbwara magharibi,Mbwara magharibi,Tanzania,Pwani,Rufiji DC,Mbwara,Mbwara,Mbwara magharibi,MBW
hamlet,Mbwara Mashariki,Mbwara Mashariki,Mbwara Mashariki,Tanzania,Pwani,Rufiji DC,Mbwara,Mbwara,Mbwara Mashariki,MBR
hamlet,Misimbo,Misimbo,Misimbo,Tanzania,Pwani,Rufiji DC,Mbwara,Mbwara,Misimbo,MMI
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mbwara,Mbwara,Other,NA
hamlet,Kikibu,Kikibu,Kikibu,Tanzania,Pwani,Rufiji DC,Mbwara,Nambunju,Kikibu,KBU
hamlet,Miangalaya,Miangalaya,Miangalaya,Tanzania,Pwani,Rufiji DC,Mbwara,Nambunju,Miangalaya,MIA
hamlet,Namakono,Namakono,Namakono,Tanzania,Pwani,Rufiji DC,Mbwara,Nambunju,Namakono,NAK
hamlet,Nambunju Magharibi,Nambunju Magharibi,Nambunju Magharibi,Tanzania,Pwani,Rufiji DC,Mbwara,Nambunju,Nambunju Magharibi,NAB
hamlet,Nambunju mashariki,Nambunju mashariki,Nambunju mashariki,Tanzania,Pwani,Rufiji DC,Mbwara,Nambunju,Nambunju mashariki,NAU
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mbwara,Nambunju,Other,NA
hamlet,Nyamwage Magharibi,Nyamwage Magharibi,Nyamwage Magharibi,Tanzania,Pwani,Rufiji DC,Mbwara,Nyamwage,Nyamwage Magharibi,NNR
hamlet,Nyamwage Mashariki,Nyamwage Mashariki,Nyamwage Mashariki,Tanzania,Pwani,Rufiji DC,Mbwara,Nyamwage,Nyamwage Mashariki,NYS
hamlet,Shauri moyo,Shauri moyo,Shauri moyo,Tanzania,Pwani,Rufiji DC,Mbwara,Nyamwage,Shauri moyo,SHA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mbwara,Nyamwage,Other,NA
hamlet,Gege,Gege,Gege,Tanzania,Pwani,Rufiji DC,Mbwara,Tawi,Gege,GEG
hamlet,Kikobo,Kikobo,Kikobo,Tanzania,Pwani,Rufiji DC,Mbwara,Tawi,Kikobo,KOB
hamlet,Mkukiki,Mkukiki,Mkukiki,Tanzania,Pwani,Rufiji DC,Mbwara,Tawi,Mkukiki,MMK
hamlet,Mkwiri,Mkwiri,Mkwiri,Tanzania,Pwani,Rufiji DC,Mbwara,Tawi,Mkwiri,MMW
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mbwara,Tawi,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mbwara,Other,Other,NA
hamlet,Jitegemee,Jitegemee,Jitegemee,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kaskazini,Jitegemee,JIT
hamlet,Mpima,Mpima,Mpima,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kaskazini,Mpima,MPP
hamlet,Sekondari,Sekondari,Sekondari,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kaskazini,Sekondari,SEK
hamlet,Ujamaa,Ujamaa,Ujamaa,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kaskazini,Ujamaa,UJU
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kaskazini,Other,NA
hamlet,Kiapo,Kiapo,Kiapo,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kati,Kiapo,KIA
hamlet,Malenda,Malenda,Malenda,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kati,Malenda,MNM
hamlet,Masenda,Masenda,Masenda,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kati,Masenda,MDE
hamlet,Mtupa,Mtupa,Mtupa,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kati,Mtupa,MTP
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kati,Other,NA
hamlet,Kijonjo,Kijonjo,Kijonjo,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kusini,Kijonjo,KIJ
hamlet,Kingwande,Kingwande,Kingwande,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kusini,Kingwande,KWN
hamlet,Malipia,Malipia,Malipia,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kusini,Malipia,MLP
hamlet,Nongwa,Nongwa,Nongwa,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kusini,Nongwa,NON
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mgomba,Mgomba Kusini,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mgomba,Other,Other,NA
hamlet,Mbunju,Mbunju,Mbunju,Tanzania,Pwani,Rufiji DC,Mkongo,Mbunju Mvuleni,Mbunju,MBJ
hamlet,Mvuleni,Mvuleni,Mvuleni,Tanzania,Pwani,Rufiji DC,Mkongo,Mbunju Mvuleni,Mvuleni,MVU
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mkongo,Mbunju Mvuleni,Other,NA
hamlet,Karakana,Karakana,Karakana,Tanzania,Pwani,Rufiji DC,Mkongo,Mkongo Kaskazini,Karakana,KAA
hamlet,Nyipara,Nyipara,Nyipara,Tanzania,Pwani,Rufiji DC,Mkongo,Mkongo Kaskazini,Nyipara,NRN
hamlet,Rusende,Rusende,Rusende,Tanzania,Pwani,Rufiji DC,Mkongo,Mkongo Kaskazini,Rusende,RUS
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mkongo,Mkongo Kaskazini,Other,NA
hamlet,Kitundu,Kitundu,Kitundu,Tanzania,Pwani,Rufiji DC,Mkongo,Mkongo Kusini,Kitundu,KTK
hamlet,Kiwili,Kiwili,Kiwili,Tanzania,Pwani,Rufiji DC,Mkongo,Mkongo Kusini,Kiwili,KLK
hamlet,Makonge,Makonge,Makonge,Tanzania,Pwani,Rufiji DC,Mkongo,Mkongo Kusini,Makonge,MME
hamlet,Mkunga,Mkunga,Mkunga,Tanzania,Pwani,Rufiji DC,Mkongo,Mkongo Kusini,Mkunga,MGN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mkongo,Mkongo Kusini,Other,NA
hamlet,Beta,Beta,Beta,Tanzania,Pwani,Rufiji DC,Mkongo,Ruwe,Beta,BEA
hamlet,Kipera,Kipera,Kipera,Tanzania,Pwani,Rufiji DC,Mkongo,Ruwe,Kipera,KRE
hamlet,Nyaringwe,Nyaringwe,Nyaringwe,Tanzania,Pwani,Rufiji DC,Mkongo,Ruwe,Nyaringwe,NWE
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mkongo,Ruwe,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mkongo,Other,Other,NA
hamlet,Chayonge,Chayonge,Chayonge,Tanzania,Pwani,Rufiji DC,Mohoro,King'ong'o,Chayonge,CHY
hamlet,King'ong'o,King'ong'o,King'ong'o,Tanzania,Pwani,Rufiji DC,Mohoro,King'ong'o,King'ong'o,KNK
hamlet,Kisangi,Kisangi,Kisangi,Tanzania,Pwani,Rufiji DC,Mohoro,King'ong'o,Kisangi,KNI
hamlet,Kwampakwila,Kwampakwila,Kwampakwila,Tanzania,Pwani,Rufiji DC,Mohoro,King'ong'o,Kwampakwila,KWA
hamlet,Mpilipili,Mpilipili,Mpilipili,Tanzania,Pwani,Rufiji DC,Mohoro,King'ong'o,Mpilipili,MPL
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mohoro,King'ong'o,Other,NA
hamlet,Kiwanga,Kiwanga,Kiwanga,Tanzania,Pwani,Rufiji DC,Mohoro,Kiwanga,Kiwanga,KAG
hamlet,Londondo,Londondo,Londondo,Tanzania,Pwani,Rufiji DC,Mohoro,Kiwanga,Londondo,LON
hamlet,Mihiru,Mihiru,Mihiru,Tanzania,Pwani,Rufiji DC,Mohoro,Kiwanga,Mihiru,MIH
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mohoro,Kiwanga,Other,NA
hamlet,Mwanani,Mwanani,Mwanani,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Magharibi,Mwanani,MWA
hamlet,Nyakikai,Nyakikai,Nyakikai,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Magharibi,Nyakikai,NKA
hamlet,Nyandote,Nyandote,Nyandote,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Magharibi,Nyandote,NOD
hamlet,Oldmohoro,Oldmohoro,Oldmohoro,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Magharibi,Oldmohoro,OLD
hamlet,Sunga Bara,Sunga Bara,Sunga Bara,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Magharibi,Sunga Bara,SUG
hamlet,Sungapwani,Sungapwani,Sungapwani,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Magharibi,Sungapwani,SUA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Magharibi,Other,NA
hamlet,Nyamidege/Chamwenge,Nyamidege/Chamwenge,Nyamidege/Chamwenge,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Mashariki,Nyamidege/Chamwenge,NEI
hamlet,Nyampaku bara,Nyampaku bara,Nyampaku bara,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Mashariki,Nyampaku bara,NBN
hamlet,Nyampaku mashariki,Nyampaku mashariki,Nyampaku mashariki,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Mashariki,Nyampaku mashariki,NIK
hamlet,Nyampaku pwani,Nyampaku pwani,Nyampaku pwani,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Mashariki,Nyampaku pwani,NIM
hamlet,Nyautika,Nyautika,Nyautika,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Mashariki,Nyautika,NAT
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mohoro,Mohoro Mashariki,Other,NA
hamlet,Makenzi,Makenzi,Makenzi,Tanzania,Pwani,Rufiji DC,Mohoro,Ndundutawa,Makenzi,MNE
hamlet,Msikitini,Msikitini,Msikitini,Tanzania,Pwani,Rufiji DC,Mohoro,Ndundutawa,Msikitini,MSM
hamlet,Ndundutawa,Ndundutawa,Ndundutawa,Tanzania,Pwani,Rufiji DC,Mohoro,Ndundutawa,Ndundutawa,NDU
hamlet,Nyalindi,Nyalindi,Nyalindi,Tanzania,Pwani,Rufiji DC,Mohoro,Ndundutawa,Nyalindi,NDA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mohoro,Ndundutawa,Other,NA
hamlet,Kindwitwi,Kindwitwi,Kindwitwi,Tanzania,Pwani,Rufiji DC,Mohoro,Shela,Kindwitwi,KKT
hamlet,Mikolwa,Mikolwa,Mikolwa,Tanzania,Pwani,Rufiji DC,Mohoro,Shela,Mikolwa,MOW
hamlet,Rangitatu,Rangitatu,Rangitatu,Tanzania,Pwani,Rufiji DC,Mohoro,Shela,Rangitatu,RAN
hamlet,Stendi,Stendi,Stendi,Tanzania,Pwani,Rufiji DC,Mohoro,Shela,Stendi,STE
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mohoro,Shela,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mohoro,Other,Other,NA
hamlet,Kwangwazi,Kwangwazi,Kwangwazi,Tanzania,Pwani,Rufiji DC,Mwaseni,Mloka,Kwangwazi,KWG
hamlet,Mkange,Mkange,Mkange,Tanzania,Pwani,Rufiji DC,Mwaseni,Mloka,Mkange,MNA
hamlet,Mpanganya,Mpanganya,Mpanganya,Tanzania,Pwani,Rufiji DC,Mwaseni,Mloka,Mpanganya,MPG
hamlet,Nyakisiku,Nyakisiku,Nyakisiku,Tanzania,Pwani,Rufiji DC,Mwaseni,Mloka,Nyakisiku,NKY
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mwaseni,Mloka,Other,NA
hamlet,Bizi,Bizi,Bizi,Tanzania,Pwani,Rufiji DC,Mwaseni,Mtanza /Msona,Bizi,BIZ
hamlet,Msiga,Msiga,Msiga,Tanzania,Pwani,Rufiji DC,Mwaseni,Mtanza /Msona,Msiga,MSG
hamlet,Mtanza,Mtanza,Mtanza,Tanzania,Pwani,Rufiji DC,Mwaseni,Mtanza /Msona,Mtanza,MTZ
hamlet,Mturuma,Mturuma,Mturuma,Tanzania,Pwani,Rufiji DC,Mwaseni,Mtanza /Msona,Mturuma,MTR
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mwaseni,Mtanza /Msona,Other,NA
hamlet,Mibuyusaba,Mibuyusaba,Mibuyusaba,Tanzania,Pwani,Rufiji DC,Mwaseni,Mwaseni,Mibuyusaba,MIY
hamlet,Mwaseni,Mwaseni,Mwaseni,Tanzania,Pwani,Rufiji DC,Mwaseni,Mwaseni,Mwaseni,MWS
hamlet,Zombe,Zombe,Zombe,Tanzania,Pwani,Rufiji DC,Mwaseni,Mwaseni,Zombe,ZOB
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mwaseni,Mwaseni,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Mwaseni,Other,Other,NA
hamlet,Kungulwe,Kungulwe,Kungulwe,Tanzania,Pwani,Rufiji DC,Ngarambe,Kungulwe,Kungulwe,KUN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngarambe,Kungulwe,Other,NA
hamlet,Namakono,Namakono,Namakono,Tanzania,Pwani,Rufiji DC,Ngarambe,Namakono,Namakono,NAO
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngarambe,Namakono,Other,NA
hamlet,Ngarambe Mashariki,Ngarambe Mashariki,Ngarambe Mashariki,Tanzania,Pwani,Rufiji DC,Ngarambe,Ngarambe Mashariki,Ngarambe Mashariki,NGB
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngarambe,Ngarambe Mashariki,Other,NA
hamlet,NgarambeMagharibi,NgarambeMagharibi,NgarambeMagharibi,Tanzania,Pwani,Rufiji DC,Ngarambe,Ngarambemagharibi,NgarambeMagharibi,NGE
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngarambe,Ngarambemagharibi,Other,NA
hamlet,Tapika,Tapika,Tapika,Tanzania,Pwani,Rufiji DC,Ngarambe,Tapika,Tapika,TAP
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngarambe,Tapika,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngarambe,Other,Other,NA
hamlet,Kilombero,Kilombero,Kilombero,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Magharibi,Kilombero,KLB
hamlet,Kisagai,Kisagai,Kisagai,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Magharibi,Kisagai,KSG
hamlet,Mbuyuni,Mbuyuni,Mbuyuni,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Magharibi,Mbuyuni,MBY
hamlet,Mpanganya,Mpanganya,Mpanganya,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Magharibi,Mpanganya,MPY
hamlet,Tangini,Tangini,Tangini,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Magharibi,Tangini,TAT
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Magharibi,Other,NA
hamlet,Gefu,Gefu,Gefu,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Mashariki,Gefu,GEU
hamlet,Ginnery,Ginnery,Ginnery,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Mashariki,Ginnery,GIE
hamlet,Mkongeni,Mkongeni,Mkongeni,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Mashariki,Mkongeni,MEN
hamlet,Mkunga,Mkunga,Mkunga,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Mashariki,Mkunga,MNK
hamlet,Unyonge,Unyonge,Unyonge,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Mashariki,Unyonge,UNO
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngorongo,Kilimani Mashariki,Other,NA
hamlet,Kikongono,Kikongono,Kikongono,Tanzania,Pwani,Rufiji DC,Ngorongo,Ngorongo Magharibi,Kikongono,KOG
hamlet,Nyasungwi,Nyasungwi,Nyasungwi,Tanzania,Pwani,Rufiji DC,Ngorongo,Ngorongo Magharibi,Nyasungwi,NNS
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngorongo,Ngorongo Magharibi,Other,NA
hamlet,Kipenda moyo,Kipenda moyo,Kipenda moyo,Tanzania,Pwani,Rufiji DC,Ngorongo,Ngorongo Mashariki,Kipenda moyo,KAK
hamlet,Nyarwiru,Nyarwiru,Nyarwiru,Tanzania,Pwani,Rufiji DC,Ngorongo,Ngorongo Mashariki,Nyarwiru,NRI
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngorongo,Ngorongo Mashariki,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ngorongo,Other,Other,NA
hamlet,Kilwa road,Kilwa road,Kilwa road,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kaskazini,Kilwa road,KLD
hamlet,Mchikichini,Mchikichini,Mchikichini,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kaskazini,Mchikichini,MCK
hamlet,Mjimwema,Mjimwema,Mjimwema,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kaskazini,Mjimwema,MJM
hamlet,Mparange,Mparange,Mparange,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kaskazini,Mparange,MMR
hamlet,Msikitini,Msikitini,Msikitini,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kaskazini,Msikitini,MSS
hamlet,Viwandani,Viwandani,Viwandani,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kaskazini,Viwandani,VIW
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kaskazini,Other,NA
hamlet,Amani,Amani,Amani,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kati,Amani,AMA
hamlet,Azimio,Azimio,Azimio,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kati,Azimio,AZM
hamlet,Msikitini,Msikitini,Msikitini,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kati,Msikitini,MTS
hamlet,Siasa,Siasa,Siasa,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kati,Siasa,SIA
hamlet,Sokoni,Sokoni,Sokoni,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kati,Sokoni,SOI
hamlet,Ujamaa,Ujamaa,Ujamaa,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kati,Ujamaa,UMA
hamlet,Umoja,Umoja,Umoja,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kati,Umoja,UMJ
hamlet,Umwe,Umwe,Umwe,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kati,Umwe,UMW
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kati,Other,NA
hamlet,Makaravati,Makaravati,Makaravati,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kusini,Makaravati,MAF
hamlet,Makombe,Makombe,Makombe,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kusini,Makombe,MEK
hamlet,Makumbusho,Makumbusho,Makumbusho,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kusini,Makumbusho,MOB
hamlet,Mbuyuni,Mbuyuni,Mbuyuni,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kusini,Mbuyuni,MYU
hamlet,Msikitini,Msikitini,Msikitini,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kusini,Msikitini,MTI
hamlet,Mwembe Muhoro,Mwembe Muhoro,Mwembe Muhoro,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kusini,Mwembe Muhoro,MWU
hamlet,Ngasinda,Ngasinda,Ngasinda,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kusini,Ngasinda,NGS
hamlet,Njogoro,Njogoro,Njogoro,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kusini,Njogoro,NJO
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Umwe,Umwe Kusini,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Umwe,Other,Other,NA
hamlet,Kitundu,Kitundu,Kitundu,Tanzania,Pwani,Rufiji DC,Utete,Kitundu,Kitundu,KTU
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Utete,Kitundu,Other,NA
hamlet,Kiwili,Kiwili,Kiwili,Tanzania,Pwani,Rufiji DC,Utete,Kiwili,Kiwili,KWL
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Utete,Kiwili,Other,NA
hamlet,Siasa,Siasa,Siasa,Tanzania,Pwani,Rufiji DC,Utete,Siasa,Siasa,SII
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Utete,Siasa,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Utete,Other,Other,NA
