"list_name","name","label::English","label::Portuguese","label::Swahili","country","region","district","ward","village"
"hamlet","Muungano","Muungano","Muungano","Muungano","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Nyerere","Nyerere","Nyerere","Nyerere","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","P/Kisumo","P/Kisumo","P/Kisumo","P/Kisumo","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Posta","Posta","Posta","Posta","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Tangimbili Kusini","Tangimbili Kusini","Tangimbili Kusini","Tangimbili Kusini","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Uhuru","Uhuru","Uhuru","Uhuru","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Ujamaa","Ujamaa","Ujamaa","Ujamaa","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ikwiriri","Other"
"hamlet","Mawilo","Mawilo","Mawilo","Mawilo","Tanzania","Pwani","Rufiji DC","Kipugira","Kipo"
"hamlet","Mgohori","Mgohori","Mgohori","Mgohori","Tanzania","Pwani","Rufiji DC","Kipugira","Kipo"
"hamlet","Mpande","Mpande","Mpande","Mpande","Tanzania","Pwani","Rufiji DC","Kipugira","Kipo"
"hamlet","Nyikanza","Nyikanza","Nyikanza","Nyikanza","Tanzania","Pwani","Rufiji DC","Kipugira","Kipo"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Kipugira","Kipo"
"hamlet","Kipugira","Kipugira","Kipugira","Kipugira","Tanzania","Pwani","Rufiji DC","Kipugira","Kipugira"
"hamlet","Pangapanga","Pangapanga","Pangapanga","Pangapanga","Tanzania","Pwani","Rufiji DC","Kipugira","Kipugira"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Kipugira","Kipugira"
"hamlet","Tetema","Tetema","Tetema","Tetema","Tanzania","Pwani","Rufiji DC","Kipugira","Ndundunyikanza"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Kipugira","Ndundunyikanza"
"hamlet","Mtalula","Mtalula","Mtalula","Mtalula","Tanzania","Pwani","Rufiji DC","Kipugira","Nyaminywili"
"hamlet","Nyaminywili","Nyaminywili","Nyaminywili","Nyaminywili","Tanzania","Pwani","Rufiji DC","Kipugira","Nyaminywili"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Kipugira","Nyaminywili"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Kipugira","Other"
"hamlet","Kitapi Magharibi","Kitapi Magharibi","Kitapi Magharibi","Kitapi Magharibi","Tanzania","Pwani","Rufiji DC","Mbwara","Kitapi"
"hamlet","Kitapi Mashariki","Kitapi Mashariki","Kitapi Mashariki","Kitapi Mashariki","Tanzania","Pwani","Rufiji DC","Mbwara","Kitapi"
"hamlet","Namahamba","Namahamba","Namahamba","Namahamba","Tanzania","Pwani","Rufiji DC","Mbwara","Kitapi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mbwara","Kitapi"
"hamlet","Mbwara magharibi","Mbwara magharibi","Mbwara magharibi","Mbwara magharibi","Tanzania","Pwani","Rufiji DC","Mbwara","Mbwara"
"hamlet","Mbwara Mashariki","Mbwara Mashariki","Mbwara Mashariki","Mbwara Mashariki","Tanzania","Pwani","Rufiji DC","Mbwara","Mbwara"
"hamlet","Misimbo","Misimbo","Misimbo","Misimbo","Tanzania","Pwani","Rufiji DC","Mbwara","Mbwara"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mbwara","Mbwara"
"hamlet","Kikibu","Kikibu","Kikibu","Kikibu","Tanzania","Pwani","Rufiji DC","Mbwara","Nambunju"
"hamlet","Miangalaya","Miangalaya","Miangalaya","Miangalaya","Tanzania","Pwani","Rufiji DC","Mbwara","Nambunju"
"hamlet","Namakono","Namakono","Namakono","Namakono","Tanzania","Pwani","Rufiji DC","Mbwara","Nambunju"
"hamlet","Nambunju Magharibi","Nambunju Magharibi","Nambunju Magharibi","Nambunju Magharibi","Tanzania","Pwani","Rufiji DC","Mbwara","Nambunju"
"hamlet","Nambunju mashariki","Nambunju mashariki","Nambunju mashariki","Nambunju mashariki","Tanzania","Pwani","Rufiji DC","Mbwara","Nambunju"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mbwara","Nambunju"
"hamlet","Nyamwage Magharibi","Nyamwage Magharibi","Nyamwage Magharibi","Nyamwage Magharibi","Tanzania","Pwani","Rufiji DC","Mbwara","Nyamwage"
"hamlet","Nyamwage Mashariki","Nyamwage Mashariki","Nyamwage Mashariki","Nyamwage Mashariki","Tanzania","Pwani","Rufiji DC","Mbwara","Nyamwage"
"hamlet","Shauri moyo","Shauri moyo","Shauri moyo","Shauri moyo","Tanzania","Pwani","Rufiji DC","Mbwara","Nyamwage"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mbwara","Nyamwage"
"hamlet","Gege","Gege","Gege","Gege","Tanzania","Pwani","Rufiji DC","Mbwara","Tawi"
"hamlet","Kikobo","Kikobo","Kikobo","Kikobo","Tanzania","Pwani","Rufiji DC","Mbwara","Tawi"
"hamlet","Mkukiki","Mkukiki","Mkukiki","Mkukiki","Tanzania","Pwani","Rufiji DC","Mbwara","Tawi"
"hamlet","Mkwiri","Mkwiri","Mkwiri","Mkwiri","Tanzania","Pwani","Rufiji DC","Mbwara","Tawi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mbwara","Tawi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mbwara","Other"
"hamlet","Jitegemee","Jitegemee","Jitegemee","Jitegemee","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kaskazini"
"hamlet","Mpima","Mpima","Mpima","Mpima","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kaskazini"
"hamlet","Sekondari","Sekondari","Sekondari","Sekondari","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kaskazini"
"hamlet","Ujamaa","Ujamaa","Ujamaa","Ujamaa","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kaskazini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kaskazini"
"hamlet","Kiapo (Mope)","Kiapo (Mope)","Kiapo (Mope)","Kiapo (Mope)","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kati"
"hamlet","Malenda","Malenda","Malenda","Malenda","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kati"
"hamlet","Masenda","Masenda","Masenda","Masenda","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kati"
"hamlet","Mtupa","Mtupa","Mtupa","Mtupa","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kati"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kati"
"hamlet","Kijonjo","Kijonjo","Kijonjo","Kijonjo","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kusini"
"hamlet","Kingwande","Kingwande","Kingwande","Kingwande","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kusini"
"hamlet","Malipia","Malipia","Malipia","Malipia","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kusini"
"hamlet","Nongwa","Nongwa","Nongwa","Nongwa","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kusini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mgomba","Mgomba Kusini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mgomba","Other"
"hamlet","Mbunju","Mbunju","Mbunju","Mbunju","Tanzania","Pwani","Rufiji DC","Mkongo","Mbunju Mvuleni"
"hamlet","Mvuleni","Mvuleni","Mvuleni","Mvuleni","Tanzania","Pwani","Rufiji DC","Mkongo","Mbunju Mvuleni"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mkongo","Mbunju Mvuleni"
"hamlet","Karakana","Karakana","Karakana","Karakana","Tanzania","Pwani","Rufiji DC","Mkongo","Mkongo Kaskazini"
"hamlet","Nyipara","Nyipara","Nyipara","Nyipara","Tanzania","Pwani","Rufiji DC","Mkongo","Mkongo Kaskazini"
"hamlet","Rusende","Rusende","Rusende","Rusende","Tanzania","Pwani","Rufiji DC","Mkongo","Mkongo Kaskazini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mkongo","Mkongo Kaskazini"
"hamlet","Kitundu","Kitundu","Kitundu","Kitundu","Tanzania","Pwani","Rufiji DC","Mkongo","Mkongo Kusini"
"hamlet","Kiwili","Kiwili","Kiwili","Kiwili","Tanzania","Pwani","Rufiji DC","Mkongo","Mkongo Kusini"
"hamlet","Makoge","Makoge","Makoge","Makoge","Tanzania","Pwani","Rufiji DC","Mkongo","Mkongo Kusini"
"hamlet","Mkunga","Mkunga","Mkunga","Mkunga","Tanzania","Pwani","Rufiji DC","Mkongo","Mkongo Kusini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mkongo","Mkongo Kusini"
"hamlet","Beta","Beta","Beta","Beta","Tanzania","Pwani","Rufiji DC","Mkongo","Ruwe"
"hamlet","Kipera","Kipera","Kipera","Kipera","Tanzania","Pwani","Rufiji DC","Mkongo","Ruwe"
"hamlet","Nyaringwe","Nyaringwe","Nyaringwe","Nyaringwe","Tanzania","Pwani","Rufiji DC","Mkongo","Ruwe"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mkongo","Ruwe"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mkongo","Other"
"hamlet","Chayonge","Chayonge","Chayonge","Chayonge","Tanzania","Pwani","Rufiji DC","Mohoro","King'ong'o"
"hamlet","King'ong'o","King'ong'o","King'ong'o","King'ong'o","Tanzania","Pwani","Rufiji DC","Mohoro","King'ong'o"
"hamlet","Kisangi","Kisangi","Kisangi","Kisangi","Tanzania","Pwani","Rufiji DC","Mohoro","King'ong'o"
"hamlet","Kwampakwila","Kwampakwila","Kwampakwila","Kwampakwila","Tanzania","Pwani","Rufiji DC","Mohoro","King'ong'o"
"hamlet","Mpilipili","Mpilipili","Mpilipili","Mpilipili","Tanzania","Pwani","Rufiji DC","Mohoro","King'ong'o"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mohoro","King'ong'o"
"hamlet","Kiwanga","Kiwanga","Kiwanga","Kiwanga","Tanzania","Pwani","Rufiji DC","Mohoro","Kiwanga"
"hamlet","Londondo","Londondo","Londondo","Londondo","Tanzania","Pwani","Rufiji DC","Mohoro","Kiwanga"
"hamlet","Mihiru","Mihiru","Mihiru","Mihiru","Tanzania","Pwani","Rufiji DC","Mohoro","Kiwanga"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mohoro","Kiwanga"
"hamlet","Mwanani","Mwanani","Mwanani","Mwanani","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Magharibi"
"hamlet","Nyakikai","Nyakikai","Nyakikai","Nyakikai","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Magharibi"
"hamlet","Nyandote","Nyandote","Nyandote","Nyandote","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Magharibi"
"hamlet","Oldmohoro","Oldmohoro","Oldmohoro","Oldmohoro","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Magharibi"
"hamlet","Sunga Bara","Sunga Bara","Sunga Bara","Sunga Bara","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Magharibi"
"hamlet","Sungapwani","Sungapwani","Sungapwani","Sungapwani","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Magharibi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Magharibi"
"hamlet","Chamwenge","Chamwenge","Chamwenge","Chamwenge","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Mashariki"
"hamlet","Nyamidege","Nyamidege","Nyamidege","Nyamidege","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Mashariki"
"hamlet","Nyampaku bara","Nyampaku bara","Nyampaku bara","Nyampaku bara","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Mashariki"
"hamlet","Nyampaku mashariki","Nyampaku mashariki","Nyampaku mashariki","Nyampaku mashariki","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Mashariki"
"hamlet","Nyampaku pwani","Nyampaku pwani","Nyampaku pwani","Nyampaku pwani","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Mashariki"
"hamlet","Nyautika","Nyautika","Nyautika","Nyautika","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Mashariki"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mohoro","Mohoro Mashariki"
"hamlet","Makenzi","Makenzi","Makenzi","Makenzi","Tanzania","Pwani","Rufiji DC","Mohoro","Ndundutawa"
"hamlet","Msikitini","Msikitini","Msikitini","Msikitini","Tanzania","Pwani","Rufiji DC","Mohoro","Ndundutawa"
"hamlet","Ndundutawa","Ndundutawa","Ndundutawa","Ndundutawa","Tanzania","Pwani","Rufiji DC","Mohoro","Ndundutawa"
"hamlet","Nyalindi","Nyalindi","Nyalindi","Nyalindi","Tanzania","Pwani","Rufiji DC","Mohoro","Ndundutawa"
"hamlet","Nyarindi","Nyarindi","Nyarindi","Nyarindi","Tanzania","Pwani","Rufiji DC","Mohoro","Ndundutawa"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mohoro","Ndundutawa"
"hamlet","Kindwitwi","Kindwitwi","Kindwitwi","Kindwitwi","Tanzania","Pwani","Rufiji DC","Mohoro","Shela"
"hamlet","Mikorwa","Mikorwa","Mikorwa","Mikorwa","Tanzania","Pwani","Rufiji DC","Mohoro","Shela"
"hamlet","Rangitatu","Rangitatu","Rangitatu","Rangitatu","Tanzania","Pwani","Rufiji DC","Mohoro","Shela"
"hamlet","Stendi","Stendi","Stendi","Stendi","Tanzania","Pwani","Rufiji DC","Mohoro","Shela"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mohoro","Shela"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mohoro","Other"
"hamlet","Kwangazi","Kwangazi","Kwangazi","Kwangazi","Tanzania","Pwani","Rufiji DC","Mwaseni","Mloka"
"hamlet","Mkange","Mkange","Mkange","Mkange","Tanzania","Pwani","Rufiji DC","Mwaseni","Mloka"
"hamlet","Mpanganya","Mpanganya","Mpanganya","Mpanganya","Tanzania","Pwani","Rufiji DC","Mwaseni","Mloka"
"hamlet","Nyakisiku","Nyakisiku","Nyakisiku","Nyakisiku","Tanzania","Pwani","Rufiji DC","Mwaseni","Mloka"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mwaseni","Mloka"
"hamlet","Bizi","Bizi","Bizi","Bizi","Tanzania","Pwani","Rufiji DC","Mwaseni","Mtanza /Msona"
"hamlet","Msiga","Msiga","Msiga","Msiga","Tanzania","Pwani","Rufiji DC","Mwaseni","Mtanza /Msona"
"hamlet","Mtanza","Mtanza","Mtanza","Mtanza","Tanzania","Pwani","Rufiji DC","Mwaseni","Mtanza /Msona"
"hamlet","Mturuma","Mturuma","Mturuma","Mturuma","Tanzania","Pwani","Rufiji DC","Mwaseni","Mtanza /Msona"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mwaseni","Mtanza /Msona"
"hamlet","Mibuyusaba","Mibuyusaba","Mibuyusaba","Mibuyusaba","Tanzania","Pwani","Rufiji DC","Mwaseni","Mwaseni"
"hamlet","Mwaseni","Mwaseni","Mwaseni","Mwaseni","Tanzania","Pwani","Rufiji DC","Mwaseni","Mwaseni"
"hamlet","Zombe","Zombe","Zombe","Zombe","Tanzania","Pwani","Rufiji DC","Mwaseni","Mwaseni"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mwaseni","Mwaseni"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mwaseni","Other"
"hamlet","Kungulwe","Kungulwe","Kungulwe","Kungulwe","Tanzania","Pwani","Rufiji DC","Ngarambe","Kungulwe"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngarambe","Kungulwe"
"hamlet","Namakono","Namakono","Namakono","Namakono","Tanzania","Pwani","Rufiji DC","Ngarambe","Namakono"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngarambe","Namakono"
"hamlet","Ngarambe Mashariki","Ngarambe Mashariki","Ngarambe Mashariki","Ngarambe Mashariki","Tanzania","Pwani","Rufiji DC","Ngarambe","Ngarambe Mashariki"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngarambe","Ngarambe Mashariki"
"hamlet","NgarambeMagharibi","NgarambeMagharibi","NgarambeMagharibi","NgarambeMagharibi","Tanzania","Pwani","Rufiji DC","Ngarambe","Ngarambemagharibi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngarambe","Ngarambemagharibi"
"hamlet","Tapika","Tapika","Tapika","Tapika","Tanzania","Pwani","Rufiji DC","Ngarambe","Tapika"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngarambe","Tapika"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngarambe","Other"
"hamlet","Gefu","Gefu","Gefu","Gefu","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Magharibi"
"hamlet","Kikongono","Kikongono","Kikongono","Kikongono","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Magharibi"
"hamlet","Kilombero","Kilombero","Kilombero","Kilombero","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Magharibi"
"hamlet","Kisagai","Kisagai","Kisagai","Kisagai","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Magharibi"
"hamlet","Mbuyuni","Mbuyuni","Mbuyuni","Mbuyuni","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Magharibi"
"hamlet","Mpanganya","Mpanganya","Mpanganya","Mpanganya","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Magharibi"
"hamlet","Tangini","Tangini","Tangini","Tangini","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Magharibi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Magharibi"
"hamlet","Gefu","Gefu","Gefu","Gefu","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Mashariki"
"hamlet","Ginnery","Ginnery","Ginnery","Ginnery","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Mashariki"
"hamlet","Mbuyuni","Mbuyuni","Mbuyuni","Mbuyuni","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Mashariki"
"hamlet","Mkongeni","Mkongeni","Mkongeni","Mkongeni","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Mashariki"
"hamlet","Mkunga","Mkunga","Mkunga","Mkunga","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Mashariki"
"hamlet","Unyonge","Unyonge","Unyonge","Unyonge","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Mashariki"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngorongo","Kilimani Mashariki"
"hamlet","Kikongono","Kikongono","Kikongono","Kikongono","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Magharibi"
"hamlet","Mbuyuni","Mbuyuni","Mbuyuni","Mbuyuni","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Magharibi"
"hamlet","Nyasungwi","Nyasungwi","Nyasungwi","Nyasungwi","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Magharibi"
"hamlet","Tangini","Tangini","Tangini","Tangini","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Magharibi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Magharibi"
"hamlet","Kilombelo","Kilombelo","Kilombelo","Kilombelo","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Mashariki"
"hamlet","Kipenda moyo","Kipenda moyo","Kipenda moyo","Kipenda moyo","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Mashariki"
"hamlet","Mkongeni","Mkongeni","Mkongeni","Mkongeni","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Mashariki"
"hamlet","Nyalwiru","Nyalwiru","Nyalwiru","Nyalwiru","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Mashariki"
"hamlet","Nyarwilu","Nyarwilu","Nyarwilu","Nyarwilu","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Mashariki"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngorongo","Ngorongo Mashariki"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngorongo","Other"
"hamlet","Kilwa road","Kilwa road","Kilwa road","Kilwa road","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kaskazini"
"hamlet","Mchikichini","Mchikichini","Mchikichini","Mchikichini","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kaskazini"
"hamlet","Mjimwema","Mjimwema","Mjimwema","Mjimwema","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kaskazini"
"hamlet","Mpalange","Mpalange","Mpalange","Mpalange","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kaskazini"
"hamlet","Mparange","Mparange","Mparange","Mparange","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kaskazini"
"hamlet","Msikitini","Msikitini","Msikitini","Msikitini","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kaskazini"
"hamlet","Viwandani","Viwandani","Viwandani","Viwandani","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kaskazini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kaskazini"
"hamlet","Amani","Amani","Amani","Amani","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kati"
"hamlet","Azimio","Azimio","Azimio","Azimio","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kati"
"hamlet","Msikitini","Msikitini","Msikitini","Msikitini","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kati"
"hamlet","Siasa","Siasa","Siasa","Siasa","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kati"
"hamlet","Sokoni","Sokoni","Sokoni","Sokoni","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kati"
"hamlet","Ujamaa","Ujamaa","Ujamaa","Ujamaa","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kati"
"hamlet","Umoja","Umoja","Umoja","Umoja","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kati"
"hamlet","Umwe","Umwe","Umwe","Umwe","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kati"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kati"
"hamlet","Makarafati","Makarafati","Makarafati","Makarafati","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Makombe","Makombe","Makombe","Makombe","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Makumbusho","Makumbusho","Makumbusho","Makumbusho","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Mbuyuni","Mbuyuni","Mbuyuni","Mbuyuni","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Msikitini","Msikitini","Msikitini","Msikitini","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Mtanange","Mtanange","Mtanange","Mtanange","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Mwembe Muhoro","Mwembe Muhoro","Mwembe Muhoro","Mwembe Muhoro","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Ngasinda","Ngasinda","Ngasinda","Ngasinda","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Njogoro","Njogoro","Njogoro","Njogoro","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Umwe","Umwe Kusini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Umwe","Other"
"hamlet","Kitundu","Kitundu","Kitundu","Kitundu","Tanzania","Pwani","Rufiji DC","Utete","Kitundu"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Utete","Kitundu"
"hamlet","Kiwili","Kiwili","Kiwili","Kiwili","Tanzania","Pwani","Rufiji DC","Utete","Kiwili"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Utete","Kiwili"
"hamlet","Siasa","Siasa","Siasa","Siasa","Tanzania","Pwani","Rufiji DC","Utete","Siasa"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Utete","Siasa"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Utete","Other"
"country","Mozambique","Mozambique","Mozambique","Mozambique","NA","NA","NA","NA","NA"
"country","Tanzania","Tanzania","Tanzania","Tanzania","NA","NA","NA","NA","NA"
